,Local LP0,Local LP1,Local LP2,Local LP3,Local LP4,Local LP5,Local LP6,Local LP7,Local LP8,Local LP9,Local LP10,Local LP11,Local LP12,Local LP13,Local LP14,Local LP15,Local LP16,Local LP17,Local LP18,Local LP19,Local LP20,Local LP21,Local LP22,Local LP23,Local LP24,Local LP25,Local LP26,Local LP27,Local LP28,Local LP29,Local LP30,Local LP31,Local LP32,Local LP33,Local LP34,Local LP35,Local LP36,Local LP37,Local LP38,Local LP39,Local HLP0,Local HLP1,Local HLP2,Local HLP3,Local HLP4,Local HLP5,Local HLP6,Local HLP7,Local HLP8,Local HLP9,Local HLP10,Local HLP11,Local HLP12,Local HLP13,Local HLP14,Local HLP15,Local HLP16,Local HLP17,Local HLP18,Local HLP19,Local HLP20,Local HLP21,Local HLP22,Local HLP23,Local HLP24,Local HLP25,Local HLP26,Local HLP27,Local HLP28,Local HLP29,Local HLP30,Local HLP31,Local HLP32,Local HLP33,Local HLP34,Local HLP35,Local HLP36,Local HLP37,Local HLP38,Local HLP39,Global LP0,Global LP1,Global LP2,Global LP3,Global LP4,Global LP5,Global LP6,Global LP7,Global LP8,Global LP9,Global LP10,Global LP11,Global LP12,Global LP13,Global LP14,Global LP15,Global LP16,Global LP17,Global LP18,Global LP19,Global LP20,Global LP21,Global LP22,Global LP23,Global LP24,Global LP25,Global LP26,Global LP27,Global LP28,Global LP29,Global LP30,Global LP31,Global LP32,Global LP33,Global LP34,Global LP35,Global LP36,Global LP37,Global LP38,Global LP39,Global HLP0,Global HLP1,Global HLP2,Global HLP3,Global HLP4,Global HLP5,Global HLP6,Global HLP7,Global HLP8,Global HLP9,Global HLP10,Global HLP11,Global HLP12,Global HLP13,Global HLP14,Global HLP15,Global HLP16,Global HLP17,Global HLP18,Global HLP19,Global HLP20,Global HLP21,Global HLP22,Global HLP23,Global HLP24,Global HLP25,Global HLP26,Global HLP27,Global HLP28,Global HLP29,Global HLP30,Global HLP31,Global HLP32,Global HLP33,Global HLP34,Global HLP35,Global HLP36,Global HLP37,Global HLP38,Global HLP39
0,96.82216592760051,60.34110679404262,9.55756692201362,24.76306258044275,76.03471595624677,44.61863527679111,86.8697636795655,24.00267754574179,101.14700080943896,12.6483399121621,76.3448527622595,194.0501703656068,38.305764512628116,172.26750946492052,3.9539015948320184,33.83161651919528,131.08425044626728,3.791806400467067,133.90430974174956,124.36712350981674,28.615016784405157,38.89439218558675,53.61078123452211,38.124858076469536,27.464367274806023,184.72914636882996,7.771415380671726,60.578365726434924,21.64041039362121,31.52918691539088,26.106839818415267,21.675775900683107,45.00541818515302,1.738168533809926,32.47068927282703,5.84221696532353,39.104823681312666,143.02980596665452,1.596279371282776,20.86529867657441,21.943702634335295,22.530645393275393,64.02214676193194,178.47396528258693,17.08319158460108,5.428355584093424,46.930506680085216,31.20868345902403,105.93896467317023,1.8590807284630841,19.454956891964684,18.216262516527706,20.149578628281745,93.413800695595,122.69025108620599,5.426008687342289,22.226698192802814,98.12399024178006,15.408849697306493,22.003470717560276,41.1813171232601,48.24869102178235,0.4948456234405967,139.1019452458081,136.9048255315107,31.062398173947372,16.981091751182134,89.99171890575178,11.853659632621145,6.995819185538949,97.21355035361381,1.2907541070837851,87.69169564305321,87.54390521157757,15.819575722176012,7.193374332602048,0.7388798580837488,45.25856679568676,0.5426815062460264,11.645258862429955,11.95830450324462,34.32472266125592,0.5805951167000103,184.84721458893966,91.84530806249347,126.85690798786942,180.38493278113012,116.42894165788152,35.45433953373583,82.35955116656947,58.75496517693932,22.314314934774018,145.64189681676066,24.38197175294249,42.70881392416544,178.83834308704868,136.39084682590362,9.879913680569246,24.616524779708413,82.52782472802869,4.07598419214321,5.582905975268375,50.495533659545686,83.17075782116945,9.351886610499264,50.46310786226036,15.203018253938183,3.027200868320051,46.33755967439407,6.833848548141077,38.12186130018404,5.637680473666876,19.691104391429064,26.04427282071248,79.42309302829267,69.24410395463838,73.25124212376181,43.89438052648097,57.33203037071422,41.54707554286631,171.7708840222011,63.24356173570476,21.283575765877117,77.41317370354432,88.75619454997343,92.2061094048816,28.36661922552514,17.199419002388822,88.97234282212702,7.086580743845445,3.089127557110544,19.316745403170444,23.93774830784463,32.28376485911372,26.35558664589803,15.05490910747443,0.679886368936593,94.75543594977228,54.33538843094635,21.072778402567224,161.19086885945842,2.39579675607024,3.343319882410924,152.9390388531163,23.418527119428518,11.031040227142114,5.076076851799598,40.07371731671543,75.00157020275742,5.7877464892529815,1.992022588339239,46.54840886685082,37.0815729675856,62.13402131795556,159.88812599217428,9.929468164852949,13.0626783386096,46.22878332458578,71.71121252804858,13.738742462121365
1,132.92321416720142,33.127289177729836,33.2304075011383,126.89921067662834,42.96954575659379,44.50183383809889,50.32583635520609,4.779516315006219,143.56522862219663,95.69587166163905,81.36377164034474,89.044438706172,30.312109238370567,64.91740181375053,33.82147114818247,71.33093155988206,18.87019430983969,37.343945520605416,22.493143942226084,16.854573265425643,64.4606809771389,41.26566559666111,87.23913342058,163.76936769673324,21.61157969407094,106.78024574091506,19.423489595653564,31.41736200865097,2.3099325903824024,50.611781183388246,60.25738784201371,17.236523093802475,11.639839077430054,22.358291322698335,0.7792228657197029,161.30395483483656,20.002502545389007,18.84286476372523,185.51206716435266,9.176556157779146,53.93636570224169,31.386004014892308,9.965550831919359,6.453199130547773,25.47238088281307,78.04992360490877,60.866064085871244,35.61429317916446,106.89924103994963,8.318915595338296,6.077952531771416,51.25924324185837,8.34436960457515,93.36293600573083,31.033819160223118,135.42490517188628,15.856024855095598,24.61063999740918,118.56172620742768,18.020827639194636,49.82030102967957,41.97969684187211,31.758074071482383,154.69866581716622,213.39027525822567,48.43075914744446,75.62247487577474,65.69244640328793,5.957794194051019,69.04251537875808,8.055965598935643,44.06752468146635,4.560580197980016,8.749319615335992,34.00942162253642,143.16488449312214,53.557004812796094,99.93539374714288,21.06393491182814,28.868583044353215,14.314728779712198,35.34007174176821,15.833114289420962,15.81157482939767,4.74808041115233,25.05104101528275,23.8271676067136,17.268164329530237,171.82295000188012,32.43110189345873,7.67049396154232,253.71699354343735,99.2895669767845,19.923576397454667,164.52937609687285,4.656350103068803,70.54691010598606,22.08563811779942,76.31801194297702,6.752134160074718,23.69305983272568,28.91351258110376,29.46111295780014,18.94267357685561,19.802461095049466,48.89445416543231,134.97410639390534,30.70647512616972,0.7923068714367218,7.434046011754447,19.382388751760004,4.945571854636455,2.682839425041834,58.743916995995505,25.4099531181231,22.214306629623422,56.21333830569205,17.123836678071314,35.762558422419374,149.06297778430192,33.02526301277703,10.731833934971746,89.95272848337572,38.446206372609424,85.30345901483099,21.771189445838786,21.346130948472137,9.862277519300562,193.77351539478443,63.29435448249541,200.55863645813895,117.18837907245938,5.4108530445058705,29.78358689386971,66.83588203447192,71.3424828449887,31.658604765907285,22.174964072257012,1.5813437105590538,12.415491597442212,121.92527556218465,112.00341435364527,32.601849132501684,65.1458810636293,85.02983122837406,7.718014490174085,55.08930634821138,5.450339400164694,38.39228516524042,31.029350250856055,15.782750484858752,52.49633667131013,5.2050900051849,1.9693000087841028,79.5017934584065,42.59417059810272,68.21382923745239,21.068765363595446,15.802395939164683,90.1576438557974
2,49.36610116411629,55.943717087502876,18.71716332461392,21.581805456700863,17.8331775994522,23.084309309277387,3.995938698376847,194.80152405619512,57.788010458045505,66.15776351401712,59.1513214053021,113.70705432601653,3.899769549172447,42.59975687063519,141.45075003628887,44.04087080032576,42.33433822421665,25.87093637886551,62.72616535488618,32.92339910460021,50.870444865301806,111.3214960478578,24.748326247592786,62.07154013203859,3.0832377907818795,96.11611947063557,20.40243006652861,80.24131265720246,126.38241245646941,59.49832667446276,136.79816601199593,134.3698164114191,56.47721877561696,63.26172879744712,5.790022845251258,49.82950853279601,12.742807093927013,24.875499319745927,41.77784669638294,75.63914601991712,72.03822517102833,12.12329028673156,48.49415019745334,34.797907201196494,24.832766133863174,97.40882047822163,37.71795404534339,124.36346033581367,10.369933820801577,63.717742734188164,97.39808648626251,28.633442129249033,165.22365234888775,9.31730330134161,44.0648741921417,2.644202529726556,57.22775906982008,86.39343259907741,25.9696141673453,50.036286346714576,151.28962334534094,32.10085230351956,12.784070114676013,38.11195014569341,10.374081882045061,210.81106967229852,6.833583284480028,58.84586720982827,70.77455802886436,12.48991565096776,116.1415980571195,100.74269555083049,17.50074169809841,11.292556714621128,71.10334793194284,21.48797958524949,108.6509647918761,2.292618007050578,261.37806003146716,93.09649556852344,15.005209451639814,232.92920633253482,10.037124501421658,108.49367159292882,166.64185691115975,15.928431104917763,25.665978224754724,109.32470849628629,114.54614537513748,161.73098942770272,35.68524618841121,22.903314025074224,134.18881510390975,99.69785782163501,3.7385294455292524,8.614828722006848,45.42573650570699,47.39318929338077,3.5272128937924663,24.409608316657057,12.195856993532061,60.83610559405656,52.21580002934593,86.99740142692735,54.142132732024265,11.8579688151666,101.08291493198448,19.64749697877386,17.262267420746355,84.40389823720199,71.78057983775022,37.22644595389204,162.5570633551858,7.471246717780673,20.339371827105595,4.304936893310696,3.940831193420024,15.895465806573782,72.07481607992759,72.4388626803293,9.829433198564118,18.402009110917447,47.93063087004555,3.4942214472847013,55.092194873957055,135.10729261238976,35.002116550776805,25.147367705007127,123.92595806264046,56.12000394826083,13.877072777494845,0.8764195466519027,17.036495323615554,104.77349687011014,154.70670983804374,93.172231811433,1.85005926350442,22.909442070484488,93.7572626338274,137.47783712777812,29.765618089811767,35.330869399008236,17.650739914707458,4.088459416331773,47.59028643801639,19.970109518363074,41.39646986408303,48.21434328521991,12.927327614965463,81.88154024476023,89.3571925696171,17.207145119438906,68.00593168559453,93.63784994416619,3.629778760306806,92.34859252084425,5.854690697882518,24.203659518594804,50.88731974838555,57.551287805417815
3,87.243590779859,29.215750600689887,104.06841594195521,117.17421548796307,44.893478709241606,16.310324186487776,140.45169486180424,67.38820014605642,19.620740757836586,158.00568202664144,31.307618954410543,18.895217241400758,96.63702593504297,22.736567121352095,89.36116745323329,60.50162100489513,106.29559860383449,2.5929277952089933,28.43576343894881,17.52643429726288,144.10696845787103,64.41478941509507,25.869365133090923,57.62270647671539,93.13766440942527,10.513384513719927,5.271201888128928,133.3002054106082,15.430604584133789,35.724167011234215,126.1967824860456,107.71951785187281,58.08674174824057,68.87490816834395,11.628866729594677,12.05538039630278,22.433154957203158,124.83651693119515,110.99390219106937,21.871047297674295,182.15492894400262,21.128047700965,109.20002077372794,17.345821315152875,14.505979775737785,20.437324374161676,7.759315296647856,104.22707594835333,6.505402419393931,46.322253392206335,55.50998922200233,27.75987796338876,15.579167208231013,147.61007300647117,120.78193615304548,16.565434344117705,15.276040227552357,124.66146604989439,34.39558937527971,74.62812663170683,13.224191367595381,38.802842996504125,40.76098750610663,26.680783720742852,37.774411234999775,208.3649970711583,37.28635678119002,18.26758614939223,97.59803324138647,39.37446204520376,24.297525689827523,169.76943925365896,43.949153121494874,25.44431195204112,0.5789182560316135,48.9387910865147,175.3541473344582,1.1233520362097806,83.5326311772979,9.977022445347473,27.29122275202758,61.72568599606416,21.219069613846273,144.07759747914702,6.908228049474474,28.830634250239314,116.77645244787232,37.95635123654432,30.40303456551743,117.71908328385359,24.6106646747088,122.90699012912512,16.759136450579376,70.32259631155648,142.64930130283142,1.5552329915084329,137.0775581226875,22.417631459055997,30.584128432514262,19.290147987658088,63.920369211310515,160.90114452967487,25.191620784516886,94.66322151899675,176.9099859315285,3.4126647351073416,58.54667708517513,118.33461113630494,130.70784850612495,83.67093876012575,27.467228369490613,65.54248933705111,21.102986144828947,12.431501072384947,188.54895921871972,22.742924434410213,5.554510199618505,22.036552062648582,116.16503019887841,89.79847554438845,18.937268622507588,58.31423611637558,9.328480325955638,28.05106929717317,1.0929582660339179,5.851619274819086,158.67638772600182,23.310952461578154,166.81358390991696,133.7808183829821,61.2412717923346,1.893554061950283,58.511246908475925,195.71181683799463,66.3690888957434,6.619246434928641,36.35071650349363,147.99255693919267,156.8067128032157,14.147635445181209,107.72116199242112,106.7726548435806,19.0486750447256,12.03590541220035,118.65656731981812,17.84233571556058,36.39637426985621,35.16489245666355,49.79687719566675,35.366229853116806,115.05925479638285,18.86017606149477,97.79147345431772,17.53896865418102,19.507206024865013,45.4301694823032,114.95622243724455,142.09739959096282,18.383539541632103,14.233243607293218
4,54.86110988619697,174.9390105151718,0.4738429172523979,84.74586430015631,107.92542659439624,18.64437396032912,82.65218035827291,38.4374556979223,58.0876348323834,0.4218980435515505,108.41423219955857,3.3744658658179105,125.57975919837367,51.72514749782937,21.387457285902542,35.32305417933884,45.70721953180447,9.904533097656383,19.76397373564089,19.210982749909704,23.412266868761265,43.21672617546517,175.33671404190153,59.76926293722886,3.168935007968969,107.19741292953188,178.14381444255986,17.627655094149873,75.66406127492496,25.087635076604215,35.53046752867573,97.6994044207155,13.331197248960393,16.88880119190253,20.490065066993566,131.16981405399304,4.47822745557454,26.921157605738642,15.003168252989099,14.72757043113478,37.740674618019625,80.12127586100439,18.369089523435264,65.02438492782863,13.467908515231727,82.11905183369555,28.102761054743894,6.5105285407373685,130.10454081594327,97.38337967933694,40.94556575939964,35.399717587477824,89.36594561777986,22.485851036703707,113.1586978861892,13.391984914575062,121.02247343770819,24.660225778034658,14.135839428256077,11.443885660628894,19.179281829434558,57.30873625182312,83.77359830705956,97.1515382877775,53.86246188602263,22.181070606263688,6.784768594655816,115.0444232718732,88.89059394167953,72.43372508817458,10.318745247320237,19.319604084484638,190.70870751150483,134.25182013355197,117.06422876782369,11.80140869510899,25.050198487007265,15.534963590543839,48.596500402984645,51.384975096943094,111.2698904716625,53.6843675333252,29.18056572282137,67.95388957780773,18.053650211052172,5.485266787183207,21.86965842666467,15.921330788910268,3.5119522625652735,170.57922052838865,88.27538952614998,32.14487957259712,1.1843922281568666,20.863825729192797,79.00351468224221,3.1252481767716063,210.19013112561635,118.30087619446016,25.40931725676927,1.0519635744045672,20.32764166515102,31.009542588406532,11.014284055836981,32.26960787020573,44.55514477732186,15.36959953432222,96.06021412564428,77.25031504326114,53.14518709018188,125.974140196071,76.36213825893554,93.58126363943632,32.791693508052845,10.93400823717377,235.48593109293245,3.7297789182613883,20.78468071721983,181.2663069806971,30.09864214127873,13.559884632051421,21.096875193417418,32.79179278699803,56.11969392090009,88.91559163763071,15.933742992941973,47.52257715774766,3.993184777580609,24.115632979784664,63.332801146701854,13.509697250821205,5.482217205592519,72.82243195020897,101.8331027374769,13.743082115648065,12.01553885194761,14.63757728206781,118.54356665585476,24.737704194587934,18.65871011660431,77.33175260384684,59.21941847811701,5.905481645896032,133.3857640035552,5.057268450065692,99.50141740088759,23.14265748777393,55.994930650637286,88.02940777007223,56.53725895999122,20.33817127360021,165.6219883551085,78.9838608832257,2.267952614676858,156.4272815468409,29.805751334086835,27.407273386857696,23.5348044892321,29.167415641118282,121.58081211382341,15.334173761512545
5,55.842764806082755,25.76106589692131,7.785053986338028,107.38872516595131,22.142490175837622,16.761350187634093,20.81651392596666,63.09717389065247,7.215794148588259,140.6320457893916,3.5114630034773313,133.8178716063848,188.5900843060363,34.99997973513098,100.96910150955767,1.269312788198988,83.64051996974945,44.28683536468759,184.07001254727842,40.68642278282425,13.162693936949722,115.5368385501232,11.869594888160577,26.88138018621538,2.615636012527034,5.581265245858219,81.23145712488952,34.89034801926658,51.2263045297488,110.71554329261909,26.188291203054234,96.81449703944071,23.18523278924664,84.21316584029353,7.038532603572946,3.717976250893514,22.520696339238043,71.84085438480804,66.66293803237272,13.321780338998167,75.23416372683585,76.97216085430114,35.22915991728087,110.88007198774483,20.789014557185283,12.386574136325237,4.722682145855458,17.123001797782592,11.93139197814935,86.536986447976,8.663682668476497,19.58821021924507,10.109631295703878,67.32382721559713,125.03074468270279,6.794069416203513,8.462682736842112,7.7370739473798835,19.535119542839652,45.88409989275175,84.90262088385259,99.9995664768075,4.851409417298328,73.75458025287838,20.600478522984645,91.3726067641262,26.21279640753994,59.25364196772239,20.6732105459227,140.87024128590548,103.65875106394168,2.4315068295944684,31.62536077869032,13.562585122030555,52.06279426599258,43.75851032261755,105.34543206785963,6.651704608214402,20.780345582532448,20.27708071780029,155.25608163459555,62.97348790767006,174.97919776956815,0.5166740620230144,151.10126713976,140.67506360627283,4.872606127171139,24.29214879308489,17.314230939421464,88.88860463095381,62.65178001728975,176.39500963447432,19.045678102910813,10.85166881481399,22.151384288899294,103.89200413835175,118.13065752662283,16.007216588503013,64.49876922361784,55.93895209707193,1.4057193473481107,44.20927137092059,23.194834286501987,19.11523606387169,102.27582319201912,7.133609089002505,3.3831844567349094,8.740026322983738,8.755384213112222,16.475876589982647,16.4144432969905,166.52963058735543,40.29872895610549,138.5176954584972,18.612955523150845,21.988580115627656,108.18065886832488,58.31435803981418,0.8814011324651005,32.94734345159327,55.54603141590053,96.56663435755382,16.614469631880866,72.13662027766776,136.34226895403322,49.39268686061979,11.75671155548207,2.0846948014009286,15.457223462882723,94.20533423626273,38.800433357526856,85.09273279218303,211.96942622281836,29.031074840874794,46.39460661671774,130.33684412448395,16.92494618722941,112.96454828227854,173.86681057798953,16.755759921885783,171.14124490830895,15.028188615368663,127.51512447685411,111.13488197606148,22.739593458274726,112.21451649656842,19.499021640819592,66.74844081225433,18.268676637390058,48.631937912715784,182.71911231101913,54.773548405133056,30.541459592801857,20.382703121345855,150.94800663150974,87.23800667641649,28.23485745837985,90.63902360567693,57.10827600871403,78.60927689844266
6,19.208022393182603,17.230688577697435,19.28042202552058,62.60021082865262,4.459740477458411,95.44633884720417,21.294720997469483,35.52725062791467,42.11808069566098,12.325747658669457,144.3633485539086,13.597008607533894,78.17846109390143,56.17502558378351,104.66272894802012,12.117200979573227,33.55094869764815,12.230270413781454,7.696362137093558,67.61066595512267,25.06264411908637,4.493371308142969,20.684426091582623,95.1853832431865,146.68955781576955,75.14211823756739,47.94550772143816,83.69663346569541,13.745485357448104,56.56252107460887,186.9153404357169,55.866564850680334,26.177107461888056,38.761558315470495,18.882768987814018,81.03669903713597,122.3877609290821,51.0301972949718,71.7315526390023,18.98071140658385,56.627565946108746,29.462274005145332,6.9084425282732695,54.33912200097541,20.711526589176515,117.22818826932541,2.006455240065293,46.30684470233524,19.64285656875893,71.59868700199002,15.99750425543175,78.52817268024319,193.8331646043109,59.434799313662495,214.54568277580557,15.169059380880242,5.861150041158396,2.480674784210862,92.80625667501704,28.746732960693976,69.82963754686199,3.1280594298704614,97.40316831816733,14.193915870403202,125.87862939544357,30.018699519983613,34.49718538002776,143.05466981512296,115.52785948397229,27.121950466460135,8.116933799498213,10.03549200641146,21.472739628667966,6.684815961089896,16.92000628881982,167.99466471481477,89.07420925066151,46.4456569336524,26.798278554021806,151.43392198642852,4.012653180871666,29.319111111762197,1.4802926721584413,57.82291223897346,11.160872491642806,51.16721428626795,17.882098620225293,26.849440645255584,183.40955186226066,29.931962714907968,11.994060225321675,27.513011233433588,11.53183824561711,14.788265538893029,7.369265886245955,38.74287641314538,3.7083453201410634,28.214834309677656,2.116459052726327,2.0525094984888597,21.700785940507558,0.738365411174243,2.1755312402694926,77.46347209314348,12.25306318411566,3.383744075929485,22.251816295809363,62.838105497830384,25.604344320479754,132.11033601684915,0.5435024678721447,24.679432808285185,120.16902023964798,5.307623500520208,31.743333430014275,20.0250732165714,31.51505745644772,132.52590807126353,11.220154457421359,17.24695225940559,71.43635569354637,57.084166122536885,0.7061376171477036,15.204751855914594,42.87208835068736,131.33837905056407,36.9989086678907,81.04679902001459,4.6139354786029685,76.28289718198926,74.18024577853555,69.2714836945222,42.44378589227915,0.6121759195125946,21.255003632972603,15.220647276843522,96.1578736496383,40.94560326581029,5.090885665783503,13.251066875982929,51.954326576027256,15.936779156844125,36.436513457662386,11.866598468968846,48.12539204042986,56.05613613862863,179.9051647867171,68.07399791466793,17.06882383459765,69.3860775691171,87.78289732798356,5.368644362970713,23.934371814849726,136.93775552569394,58.14819517152199,51.80047162728539,1.953390463563153,20.575529903806455,95.0583705562147,40.189694710955564
7,43.52059713557213,24.644031421470743,39.99058098160816,59.96266727255232,60.45747100715613,181.46940631617286,10.091085861614033,17.504530218265018,162.77124978184668,13.784480493425349,40.24157090721678,11.872097424454921,10.32531339355728,85.08117988128231,106.06350250453943,98.20218997090569,30.827787804200568,31.558300142427584,75.16220587794732,66.72633016694704,20.410912099352743,29.101002895653437,90.12540051527708,136.48904080285115,20.333946206922747,13.663481417161506,35.6186957290376,13.593296154024415,65.01903316957151,129.8787326799482,9.854901901676442,7.12182027234428,51.918511486694,90.55825445707183,17.942852747053223,201.31066671772612,80.4508360176469,115.1300174219408,33.630291740360235,19.453762794295187,114.93536434831282,96.08074666667079,40.58604042113939,20.536510843849555,112.0739913884297,66.42121784851594,1.797215492386897,19.599384719899774,144.98271282245437,31.328779243733663,7.192572017816076,116.62615141587167,32.70427890922889,62.811867536785996,9.424474489148906,19.159954880790053,64.63763498485076,47.87967091301715,21.78145425312914,54.85434074190465,23.374370174617752,2.1926093021806423,23.23609663824834,8.862571266861664,15.30590821039209,0.6325865275850333,89.15067237454127,60.16395729037089,8.145167217056041,211.95833426861063,127.75339958174538,35.45407808696331,53.49848155776601,7.988485215045614,164.8614150174882,56.69923921460719,42.82254092680307,279.75649446749475,15.328498402436708,11.077697245367403,108.68612746901249,30.490186557428842,1.914269305959408,7.142027603187046,10.06345872535121,25.76949830468783,3.9477549760860597,135.94359797369958,5.247765032108418,28.370554818512517,104.22860457192593,24.539511422767816,119.4697546138018,13.703362612628496,21.027122085684198,12.672145681984148,46.080557397625796,4.9826642099982905,128.65278275837863,5.229540375555359,14.672281139526206,19.633353237676772,3.087721693359242,122.26512312194347,60.54421030648609,181.29825543847738,9.361511930876475,1.0289544858530348,2.854593663654043,74.04625378686967,11.051840959812239,29.544213588253115,29.265111137583233,52.747544211640786,3.3889405734893785,58.713733226230204,23.68676793010428,80.94273467037794,39.01749418622177,131.8160667192297,91.93008840135201,18.03599145022588,80.60235770957729,25.976889992126644,136.60011226027893,19.58565866283999,49.83891009521733,104.8639032745067,113.64093034705076,67.72246264796684,11.837224705913798,16.71631624716133,18.05958613933865,150.45727732051296,3.4775799823932516,144.90115379473377,56.341441720735304,78.09841952184848,133.46378712453583,9.901063379608672,3.186307762991021,16.70688712199268,112.76800124080972,9.543210546731586,3.825010481268748,83.91299892658338,30.63717058887306,13.128611623875258,9.182766285622392,27.945769495746163,3.889668905513645,10.129294237727095,249.01792093585559,28.35741177424552,16.08566993679193,201.73003732043838,121.42662715454867,132.08836807705472,13.81499370240033,6.685186331556338
8,26.773127812335588,4.273593562658391,13.845799483842882,88.12056618177473,104.21715918802857,18.320219542542645,155.94959737129835,196.7070647085513,128.82919282849969,68.8485692763407,10.318487371240963,122.00865174018912,18.318373864029013,26.315265853643893,7.6112070386009805,36.09426480737784,9.508535718851817,14.217097632750608,37.3149564973524,49.669043931362694,88.21379853216575,77.39141428811786,15.456023700325886,5.679705436213737,21.181003585612075,30.93617186733161,26.764727624951036,45.328880980518306,162.7937813553681,68.50968891656578,81.59454574474927,39.57507693095613,71.3305867493533,46.05855318585833,22.860255331048677,17.960878661534764,7.599774775789626,19.524035041757486,16.241435010615476,23.557397439803253,78.52849551060848,35.47213487003086,0.5798215620230849,20.059383087073513,19.267371027460797,38.91448864790851,21.91761170401469,18.461438847606132,54.572252070238676,77.70450453411132,26.263705225599097,41.856347451113606,28.054634351766026,88.89279916624139,28.570165856069195,149.2203669253089,107.49881851261665,22.653085111167684,151.80350339116404,5.309539466202921,112.40558806318512,21.034352614666773,4.716797693396927,103.61768936533792,86.48740745401494,77.76298235463605,117.58687965215859,44.93708046799651,36.00255888688628,8.993387865388456,50.10860165601787,2.061305884747469,24.868995516453538,192.49244319023094,43.09872685904594,21.18360389957502,0.44003350690627485,43.5072901723488,96.36196463734376,134.40465970340438,187.29101826252509,4.241142730886963,100.59457035122864,25.064413305888706,75.23305390458933,127.02357941794713,78.9375122133763,38.044752973209654,16.989220481297934,95.07714165398727,0.3987416269038704,155.69626031548006,10.642416341361525,10.130734249335887,30.27306282863799,15.434572759248681,7.534444973811787,149.59868723990567,38.80684515135238,20.049443919676833,21.799392455070063,36.64135867622724,40.90921560751548,16.72960894165891,18.771325692275354,76.38483675518819,2.743958290676005,1.640655498793933,21.80160926140144,47.861228887127254,91.96987631780456,51.43748737639572,9.4293653996113,4.712220134900463,49.01355804926334,84.71621848720571,17.734425745376086,31.67695405865635,67.46379410856468,59.464079900872775,158.87690957042184,259.6299677862336,208.26183200072458,40.763484916865366,2.8175910337788537,91.03609816606581,28.911950246922913,79.98467115459732,25.684591064546794,158.986044132907,90.5845760905782,50.65807714415104,29.687109229890552,4.587427739072837,76.77696298458841,27.78679019528647,23.410274310146235,64.82694578555873,0.5993806885657023,91.79772865301413,0.5200134382702686,67.4792213848167,73.41472875816055,82.50778294356883,5.118647069523092,141.35651752306092,36.54128630047711,2.3034341491971873,175.58472685163395,4.721154124713792,21.67994411434995,21.350881689007792,6.320968049963483,181.88477996966154,159.95170458092613,115.37201998945613,129.34940885554113,72.26419531632354,55.092801478264505,62.04773937734791
9,5.962079595322166,50.31602762926457,180.29464922298752,43.257141208439975,26.444447444976674,16.86185846186197,75.74775419029788,32.94966812315113,9.1854519595189,146.5247503548883,181.8661623389716,8.436077045708373,46.77119694167419,33.06092308663136,11.675273719748873,81.15977325717631,34.783677475711556,19.919437495823274,128.61342870635457,5.323012595858586,26.25143651777961,20.769357261992013,37.40866092397437,193.998707414776,134.93706964179012,33.58907969518111,43.84770656092206,171.50040279120304,28.10971932532192,63.80336753480242,2.465479671912874,57.432587523237146,17.0200367260465,58.616742135586094,76.20294043227022,9.584354945403334,24.20333586117522,89.12542094357997,12.974991122113579,140.5356827112114,15.937243435458072,20.51671038654382,47.99316377852625,132.81386629306388,31.799927138476505,15.471556773344219,190.92790200007474,122.7457785311401,16.010943153894402,5.889622883883021,3.027173686945275,43.78000892390389,26.723498759668132,9.88097587837018,184.34764811418444,18.086494256994968,126.28698631291184,38.46057414902225,107.65998164242211,183.02211369556446,0.829151193097573,135.62469007583712,18.96741024511624,84.6621510637064,157.6654090112571,19.072203161423204,39.752418105002334,13.031519482584372,17.18568409821711,56.81709075446918,12.526030117689231,16.388866388074632,83.50025939576932,67.2086758386348,163.8066120101488,29.971584088980876,54.04987925602586,63.599294000711666,17.273141312671896,138.3046777779374,51.82249242468316,12.825744750773822,39.07762666697022,19.02722814756538,192.26242738488898,2.0393149036341356,151.35163607447507,30.729587150476846,47.57032598397552,25.33909799164485,81.5540842294289,113.25402162241551,162.8378192644306,17.62851223364669,5.420936823868658,4.193134943047653,40.36350153517952,41.95944973476418,26.580062055796247,20.91434647164374,23.58257734334734,33.791446968107664,10.790129020080826,18.703187640132796,49.68983385492294,16.276677134665135,91.92248304560326,26.16208634450851,42.84583814416641,96.68789544134802,133.6795255187934,40.59335188764851,151.39475184250432,31.23940486300063,4.951319787983209,69.61098484473399,75.58009483815846,123.36982542209779,138.00891169884414,16.694622500484513,33.105766882832654,2.6428757035467925,169.70599445686244,14.491330063320106,149.72971529172153,47.179543597244674,11.210767245034674,85.07545216830846,59.35693662000244,102.90170088595033,60.40751014019963,23.159274799463446,61.704580329617386,13.42895817906657,33.44061627927243,14.723796126540037,175.7818493700632,20.819495866810087,61.14694630220464,4.785311978579273,38.19007423371852,21.417128264618498,56.67414264552838,18.30049643489184,20.798189914425336,29.02094696108486,91.51645190380685,7.338357968127298,23.184849157449378,29.32398915130699,32.48986923345683,34.74242939500141,19.565572151680556,22.273491421983067,4.5141774025447035,3.665323222348775,143.10010108907983,26.216990791400576,1.280879835247049,120.95521734018001
