,Local LP0,Local LP1,Local LP2,Local LP3,Local LP4,Local LP5,Local LP6,Local LP7,Local LP8,Local LP9,Local LP10,Local LP11,Local LP12,Local LP13,Local LP14,Local LP15,Local LP16,Local LP17,Local LP18,Local LP19,Local HLP0,Local HLP1,Local HLP2,Local HLP3,Local HLP4,Local HLP5,Local HLP6,Local HLP7,Local HLP8,Local HLP9,Local HLP10,Local HLP11,Local HLP12,Local HLP13,Local HLP14,Local HLP15,Local HLP16,Local HLP17,Local HLP18,Local HLP19,Global LP0,Global LP1,Global LP2,Global LP3,Global LP4,Global LP5,Global LP6,Global LP7,Global LP8,Global LP9,Global LP10,Global LP11,Global LP12,Global LP13,Global LP14,Global LP15,Global LP16,Global LP17,Global LP18,Global LP19,Global HLP0,Global HLP1,Global HLP2,Global HLP3,Global HLP4,Global HLP5,Global HLP6,Global HLP7,Global HLP8,Global HLP9,Global HLP10,Global HLP11,Global HLP12,Global HLP13,Global HLP14,Global HLP15,Global HLP16,Global HLP17,Global HLP18,Global HLP19
0,189.21075848299043,57.13711027922136,75.24255676614865,1.3118493567809537,102.31750358494929,17.104056058712843,58.329792182873575,13.4699728320075,26.076588362949224,109.33660974277177,3.2273160497751974,76.48707502587524,17.825024586021925,39.64712223526675,11.112379854182393,38.7881412721452,0.719252883723243,30.721751957439892,80.33920217482648,24.984539894986938,85.69554143031962,90.84628031442838,100.7624289070394,78.70768107840138,1.6285348734775198,19.43590138090252,25.974937533273987,12.49592470902951,120.42880609858241,15.93977668978664,197.75266098387854,107.17138963879813,19.646102581944604,7.411212154420355,83.73777881127535,59.027160324493025,22.16504833375069,13.002645422459238,40.37019889136718,7.748778881606825,38.15998929886865,5.955300942697647,51.194606408545326,19.896352811839392,163.16652749099973,102.48438012054368,53.54283038137049,45.32636267026885,9.13284475793347,53.453525059967205,27.61526154519015,3.9201240378509965,98.50239399306491,91.07942519688993,2.4913168135621504,68.0818704487582,5.020221560372306,3.782816027940896,125.31477106236508,14.14295949325674,73.35918563166842,46.88641019104517,9.008898889313116,129.73912988381522,95.87770319139781,3.3343748594807607,50.596275938995745,143.07662759095524,79.41270623701189,44.633568994718416,55.88076604498343,58.54427216116699,206.98008431965224,117.8703260441244,8.2859939227896,3.2798447877081003,20.81132063639899,22.003942744846256,130.25112569027095,175.7668256961905
1,3.9139539858488206,103.29331722677205,18.33894440780324,59.92259116765439,88.71638055031815,4.732072748677467,32.236747428427634,69.72310907427692,1.8306864368117317,16.58936818262032,65.91288568055285,74.42027866964611,33.201021911752946,2.5723780511162886,2.3495157543577534,25.36659564276846,196.42685411705773,116.19891312971566,57.4837212939683,97.40523905280429,68.2344895899272,55.1785175220665,4.13825769410613,37.10903173171579,24.80392927901886,34.288749414693655,27.155070440501675,27.2694687968999,9.247274282180797,17.45590856282172,2.135761133399342,22.082765677091686,56.07540459321899,22.916420980292457,14.11088041878071,7.071674480407125,24.339294394509523,21.706216925433523,36.21680212486541,36.494999889855876,9.058496576189214,98.91391291011576,19.495740391020718,151.79662289178347,162.93804730572137,17.118455463456996,3.6120880440782344,66.38210782091528,87.66123904779681,83.99982065677949,13.595533353298492,14.132675259185078,82.85272450195436,71.95310645845001,1.0181994142711233,1.8877914155982012,50.573429314234204,19.32034048961259,20.276591723579656,10.719864029474422,84.59242606940182,70.88539954242879,99.73840524537019,42.58641995911535,29.958067003828432,60.05558224886681,65.94518638280022,51.734744259418335,70.85280715455201,13.92147548694004,5.103352378455156,7.736317576232352,29.604406076181476,19.579527004114652,18.00668626809113,3.2204144101091288,59.16664073972339,74.20639071765072,179.9532857693476,18.113574603789573
2,42.909062504683845,69.91186434337908,46.983443646181456,24.074169592883777,2.6400439061653174,12.764152287260174,25.3773005445438,18.22092820409904,27.45514880222504,192.13542879170978,71.98411485977232,18.776492718729685,22.593368895660944,56.5037453433514,0.7597292797034925,22.46377249155364,59.74645909821896,9.75386283484022,3.4756741985384565,11.76270264896192,64.52405858229992,15.754428861816905,1.4878736944417597,32.11751587743936,3.0009029835045453,8.622988496695655,33.98687717480527,55.67610459731861,22.17773876037188,253.33306873681894,101.24800040875743,70.14353531462552,4.262563769921428,2.6836901292124367,17.197523540453005,28.800728220530118,27.954715002577075,186.46351653703056,11.950045200287661,2.9812652403662128,107.59863033103517,10.884370847567368,63.96605822082273,13.654758634244672,21.12655913376119,22.95735968688865,144.9517247895604,28.380490567798688,22.615523829743097,110.91062288214982,72.84906142242573,3.497140494073392,84.70220016277517,16.649654834172907,118.18239164738594,8.013759944629328,0.4522232892472857,36.84923566949266,39.31789910282225,9.848121027939726,2.3190061800702892,2.7619491794921487,78.23671778308255,137.14126797084384,18.90246523305109,14.63760511511208,52.41686180399705,64.82489742689302,15.814140528546261,24.927896891955868,17.407426351504967,97.68600833237355,12.591263645325455,24.455346028344536,21.80580981435162,96.90233816908,36.326558589096294,38.240593884858924,144.5879154901645,21.333786544326472
3,170.28481963430346,121.22615564585374,6.8918442042922266,61.617577100959636,48.681469194673355,19.888728960025617,57.27640234650681,34.58544182522559,10.255119411801957,100.0053836713837,44.814332292933386,7.830090573709185,191.10899879623364,4.403495775534566,28.7726846369049,35.47825400086538,47.16000651303909,50.13441128597918,7.677953088563868,10.0788999229909,126.81226630181379,134.53937117030858,27.922077567981205,53.79754244873402,171.8599564857433,131.30123021995325,90.81260135523206,177.80964146862678,72.77692284077398,184.75855212651703,18.06714522532434,16.454179374818295,19.250286706950988,17.512749002005705,230.20593309255287,160.09147788788223,6.540456114795859,30.934500260804896,85.97415353971093,120.03285273021567,108.21711616001971,150.4885183718113,17.836518598952125,11.227171589211252,24.136805522978364,23.303455843986,48.42908104863005,27.06334796268243,72.71435571389173,15.373060259043712,47.895446401323966,155.71440318791838,14.24572140688241,19.75250486677504,14.808405273852486,33.75747982008926,13.786792359858737,25.907060823540974,106.23824410016942,27.518928541888613,9.765636853222645,24.92396329805416,9.930431003498597,24.438724409893098,19.275857203212126,15.736581997949884,39.901489580140094,52.323319454974126,2.8991896370990844,36.05842259639121,24.046070103788452,7.825262513106793,41.632948827966175,211.85725555239443,242.33343367661467,32.01882784378569,15.791525067211921,163.58177647932405,19.19053599395727,92.4903806356889
4,1.2620738212140168,25.348248555692237,95.06789977577546,28.0198140664354,94.26747791892035,17.179001728375965,19.719465403868753,112.27119663712841,100.96015496127325,23.576609491114823,132.87225523826737,33.03174916550313,8.581685285933247,58.68371853199801,49.35113719294827,12.027198111407358,4.36701740538615,42.52278113714408,28.55820873357942,105.51510596437168,42.758258091661844,1.3525500451549988,19.025593938675286,15.001825830287146,121.00738645676938,7.675850299066383,23.519276972052978,54.05089656058158,59.33298450444357,123.86618463839255,16.650944567834983,120.55628515759929,5.287741283195032,17.204412552156498,73.85532240731118,19.91404038494028,81.43047311269845,36.74488647488721,27.80575611325918,103.26501910191098,129.6812994816123,26.117315037156175,113.99914661255491,8.399402780990329,117.58444939231873,7.412291456819219,9.650054875829312,119.16838484392213,15.186042509014044,17.587597013370328,54.31796488253269,54.942515696178475,61.16847002667089,24.08236809234512,101.69825316464386,5.836791200716618,3.3533706481593413,6.085433567430641,58.50630402629389,25.19230020731925,1.4944970176819083,16.003533666420935,60.11563618996462,37.51586000633421,15.332233115193674,140.09642065957473,5.4886407369877475,12.47831019586664,81.21576093520918,40.63905185141732,28.665667532668067,6.3711389319097975,58.25574728787973,38.327015704202154,146.6759458658788,172.11648494328747,39.07259090318371,55.97348838245455,72.36983371921622,20.26767977067709
5,15.261234179623159,30.61863952056052,44.76238863347015,79.41596183216376,23.805908339507255,166.54878817866324,176.80859219732366,63.01341213481618,97.71555570538658,131.66669063383597,91.9902892549436,24.839791957815123,112.42373279475066,16.637951246967873,18.638820874501846,40.90401969848176,65.55184530348652,27.397531341691376,28.143160495958796,186.78947516345238,129.4171258239203,97.36454362401145,19.752209877975815,37.8724558168808,5.465218837686166,3.852884039369144,73.43078816444364,70.80960012344008,176.2919196981589,16.988756678810546,193.84762773883955,27.941452658432695,27.86393432920329,21.90459244249314,19.339760375307264,62.779208462972974,2.7556648747669783,48.03601462999933,54.347061144334475,22.077281930249796,11.20992883944109,15.298590760040213,32.750667405897275,31.722756522397844,5.813723974162144,34.10806596314194,8.766687486082049,7.357113975141658,1.073479334692081,93.29499622816519,169.57105544934694,16.30029813515671,95.0527906297732,6.113524208197816,76.86803094288848,33.00379924665964,19.685128236235755,54.47572964044974,183.10290540454724,16.584462439810977,19.101884606331396,9.889874099307178,101.82925286348836,56.09481743184489,76.99586195281603,5.9128839849245765,184.0545411368027,66.56484838829266,15.339409079724874,14.309150688132547,57.61114083618975,16.672012501125096,15.733585452887041,53.059261739150486,122.78793600950763,30.192168683239174,24.051549977088428,55.05997853690707,155.1986882852969,17.83688722491388
6,137.26573974082095,45.65331122296942,41.571364437100726,36.60331842635992,22.432819855866057,136.75421737423437,57.64387754716779,124.67390482304666,163.97838161687105,39.98044367322382,77.91748004714958,37.89209651894521,2.225265206333347,23.911338369032137,89.3284777681539,109.0449420679642,13.514951114465248,19.582376193096025,176.01422816803415,60.97013633871114,0.5521356229288585,49.43054103144186,104.2788783960749,22.067339968828378,1.9219475733701756,6.281788371330435,24.490510508354987,3.4851446589412376,141.36261751226584,62.55838054198489,59.00761218434536,16.24737171678703,183.53087893808245,175.73545082773455,35.485012963857116,100.34481213077208,1.817331722922006,87.50197933350614,91.40699317505761,21.725996834931948,16.47909351446731,99.55467026812744,133.32131019374333,8.121044754399577,52.85762398192588,33.53841778011639,69.02334325557217,151.01579291860804,41.91192757346488,1.5764015685393247,129.43720259353546,7.618699290062125,27.70782237757078,18.19681739153293,8.946654665098322,59.76873701647173,0.7283769067857975,60.065967467735845,48.18057564030312,52.412411120413765,55.53029360408033,8.284991489519768,4.799669424799504,14.702031839967503,27.411796476227266,78.4159276311081,32.49349064909927,15.904842993208263,15.74902514609056,41.43799403944968,44.246521816969675,98.2668767183709,17.102504397174528,7.995387380972943,154.30582047796509,201.75105150331163,30.073422461496136,16.41858190160906,74.3075761167994,10.274350102856431
7,124.60824026182433,78.12870965203479,131.8109670958047,1.0559508654847605,43.96418450809489,103.46721094084336,28.52955824746948,175.40945814871742,28.20504642182044,69.84344115298927,28.904421256275953,0.9484475089032003,4.0660944204325915,24.088734904706882,14.746501401780336,41.3945979843204,18.44564465624336,14.874072248901427,16.260408647439306,5.718503539592689,25.190289811835328,19.645291446173303,50.073452766843616,97.32432986422498,12.086129564962107,19.358921649800436,168.4940819612891,18.457538951088054,72.11704551797914,86.59374218377417,20.60056742779875,56.393994244846056,25.63159732345173,1.7159417231891325,40.426622732881754,151.55941652840318,8.1108062327271,170.1826933258825,8.3983064524096,37.5950436943956,141.1524246093686,183.31406203084683,2.5944600351670033,15.598459929910746,7.807014256490618,6.603960088810084,25.844099395087824,178.57001098920273,2.145210631247892,15.25582938568067,96.93814491468311,30.940448028307628,115.41434099372782,29.98881989288043,4.878735484507047,85.26551840784441,47.264624188106836,112.83234406491601,6.085729738497605,64.70532920617575,74.79838028309666,123.71421458766349,27.40179618204587,53.13853584878814,27.34070230641123,4.010075795254409,237.45901143033052,18.612724207572796,179.3439533110745,48.08041877472721,4.874735401107273,11.843192941753614,46.44107859466601,61.10298733951856,73.09315588739025,26.13816725180874,17.013958166807072,181.85209900564402,66.0808288790596,123.79703572760735
8,4.769239250046894,194.6914058335095,173.41341926036588,20.07844643252048,131.2352032043396,8.64824078405195,19.468884121002873,112.19594212723155,10.950890535484234,5.508688564615511,23.668396514443998,144.00400565409274,19.690487834680766,61.027284149856484,58.4869379458429,131.6215394220725,42.430085233234934,16.245448276257605,51.91971125265502,28.513007716762957,18.62483498482709,4.410518726004284,21.271877653675176,2.688608622503523,29.309891742819275,146.89610738714185,82.14453390412922,6.4274819834452614,19.698477644152888,45.007879881267854,8.47800366169821,15.91841255594295,216.42944563082142,14.336568514923101,65.37400238970372,62.670185652967405,6.272508034500106,14.23606909050369,28.115882235253196,14.028573977116025,22.169868926127833,20.078187186541527,20.08200954396483,70.45045065687071,10.471651033559624,6.075052323535658,106.28823840863618,17.985058860837228,39.392143423517496,71.05293700167607,30.36235764332264,107.36395517566467,26.907923110658317,33.865784588934446,10.929162623527588,36.95637686564896,8.22520176037574,45.92600599328853,86.89488350065704,71.6985660191969,39.804737826345104,90.22162620717472,77.55813801951956,3.805808638482006,35.53748592085253,27.580890805452498,19.713822925743898,26.852291416457547,101.53215874690977,2.0707989695697506,126.45086086042892,53.583289816429954,85.98902631551596,37.905794077812516,159.44807413659095,57.917230996700994,26.206823376617876,26.973297054607485,210.36964280570146,11.165533472466166
9,12.833704124330609,22.525849204283077,35.587788390701064,10.613293437154425,12.396349569869187,76.83199583239093,77.33902745408255,130.84490387172104,27.98037952936977,118.51125254148064,1.1597629128028188,2.3437493254713218,123.28449476498264,49.94716621676548,15.575920091411604,18.64986046482204,38.24550534028401,97.7570846398446,1.8687836530912136,44.022226757564795,26.93875094866985,124.13809240266784,15.94908650958871,47.90583056595898,87.23274193158386,118.923232137453,29.963185922268792,47.088345348596135,83.39102151041811,177.20458959783113,66.23849079106895,16.964889975889378,3.96343337494028,145.05269171876597,134.08941349318582,100.00409744247145,57.734660000600115,13.653327297085696,65.88248531850422,75.05413287827827,62.862049295198574,108.67372022731558,10.618025956848612,44.018988060615925,157.61192918440997,80.54115579876884,104.36796735662756,196.7336146955312,35.7301626687817,59.128051134593875,15.550525801421315,10.116571557607926,20.08853706326113,94.9250771883676,46.65862398952589,26.33831679947434,16.585234126413354,68.89649587811437,60.168377141237556,39.406447962095285,60.312111046311884,10.674155177713374,26.82640425530718,20.814703117633144,25.117826309639554,19.893333119957845,12.112140388677176,21.071644944469654,99.36251647704876,18.07010217965268,9.399362408016259,93.20908064700637,28.797269322878606,70.37476070944587,65.06971816400824,51.29733605479487,25.044508099174266,173.37537707935002,128.31638687931036,85.77569564864723
